,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2015-10-02,512.989990234375,532.5999755859375,508.1000061035156,532.5399780273438,532.5399780273438,4597800,AMZN,537.9078,599.030029296875,66.49005126953125,0.0
2015-10-23,617.6799926757812,619.4500122070312,595.3599853515625,599.030029296875,599.030029296875,10692700,AMZN,587.3846,642.3499755859375,0.0,-43.3199462890625
2015-10-29,617.7000122070312,627.5399780273438,615.3900146484375,626.5499877929688,626.5499877929688,3896000,AMZN,618.6939,661.27001953125,0.0,-34.72003173828125
2015-11-06,655.0,662.260009765625,652.0,659.3699951171875,659.3699951171875,4092200,AMZN,656.898,664.7999877929688,0.0,-5.42999267578125
2015-12-01,673.75,681.0,667.8599853515625,679.0599975585938,679.0599975585938,4751200,AMZN,698.1451,663.1500244140625,-15.90997314453125,0.0
2015-12-03,679.4400024414062,682.7899780273438,661.47998046875,666.25,666.25,5064700,AMZN,700.88635,662.7899780273438,-3.46002197265625,0.0
2015-12-04,666.0,674.780029296875,661.4000244140625,672.6400146484375,672.6400146484375,4534800,AMZN,700.9277,675.2000122070312,2.55999755859375,0.0
2015-12-08,663.1300048828125,679.989990234375,659.7899780273438,677.3300170898438,677.3300170898438,3651900,AMZN,699.97864,689.0700073242188,11.739990234375,0.0
2015-12-11,651.22998046875,657.8800048828125,639.6199951171875,640.1500244140625,640.1500244140625,5474400,AMZN,694.9228,633.7899780273438,-6.36004638671875,0.0
2015-12-16,663.5599975585938,677.3499755859375,659.3200073242188,675.77001953125,675.77001953125,3964500,AMZN,688.1939,607.0499877929688,-68.72003173828125,0.0
2015-12-18,668.6500244140625,676.8400268554688,664.1300048828125,664.1400146484375,664.1400146484375,6841300,AMZN,690.4208,617.8900146484375,-46.25,0.0
2015-12-21,668.5,669.9000244140625,658.9299926757812,664.510009765625,664.510009765625,3250900,AMZN,691.2367,581.8099975585938,-82.70001220703125,0.0
2015-12-31,686.0800170898438,687.75,675.8900146484375,675.8900146484375,675.8900146484375,3749600,AMZN,700.8866,596.530029296875,-79.3599853515625,0.0
2016-01-06,622.0,639.7899780273438,620.3099975585938,632.6500244140625,632.6500244140625,5329200,AMZN,689.2068,635.3499755859375,2.699951171875,0.0
2016-01-11,612.47998046875,619.8499755859375,598.5700073242188,617.739990234375,617.739990234375,4891600,AMZN,663.5561,552.0999755859375,-65.6400146484375,0.0
2016-01-15,572.239990234375,584.6199951171875,565.2999877929688,570.1799926757812,570.1799926757812,7784500,AMZN,633.44934,488.1000061035156,-82.07998657226562,0.0
2016-01-19,577.0900268554688,584.0,566.4500122070312,574.47998046875,574.47998046875,4807200,AMZN,624.9595,482.07000732421875,-92.40997314453125,0.0
2016-01-21,573.5800170898438,588.8099975585938,568.219970703125,575.02001953125,575.02001953125,4952200,AMZN,610.0477,503.8200073242187,-71.2000122070313,0.0
2016-01-22,588.72998046875,600.0999755859375,584.1099853515625,596.3800048828125,596.3800048828125,5120100,AMZN,606.88477,507.07998657226557,-89.30001831054693,0.0
2016-01-25,597.989990234375,608.5,594.5599975585938,596.530029296875,596.530029296875,4396100,AMZN,606.63885,521.0999755859375,-75.4300537109375,0.0
2016-02-03,553.5,556.0,521.9000244140625,531.0700073242188,531.0700073242188,10048700,AMZN,604.42456,555.1500244140625,24.08001708984375,0.0
2016-02-10,491.760009765625,504.6600036621094,486.0,490.4800109863281,490.4800109863281,6786200,AMZN,543.7104,577.489990234375,87.00997924804688,0.0
2016-02-16,519.47998046875,524.4500122070312,511.6600036621094,521.0999755859375,521.0999755859375,5118500,AMZN,525.81165,560.260009765625,39.1600341796875,0.0
2016-02-24,545.75,554.27001953125,533.1500244140625,554.0399780273438,554.0399780273438,6231700,AMZN,551.9903,574.27001953125,0.0,-20.23004150390625
2016-02-29,554.0,564.8099975585938,552.510009765625,552.52001953125,552.52001953125,4145400,AMZN,567.2925,553.97998046875,1.4599609375,0.0
2016-03-01,556.2899780273438,579.25,556.0,579.0399780273438,579.0399780273438,5038500,AMZN,571.98364,560.47998046875,0.0,18.55999755859375
2016-03-24,567.1099853515625,583.5499877929688,567.0800170898438,582.9500122070312,582.9500122070312,5185500,AMZN,583.7782,625.8900146484375,42.94000244140625,0.0
2016-04-07,598.760009765625,599.5999755859375,589.0800170898438,591.4299926757812,591.4299926757812,3189000,AMZN,614.8056,602.0,10.57000732421875,0.0
2016-04-12,598.4000244140625,604.0599975585938,592.3099975585938,603.1699829101562,603.1699829101562,2641100,AMZN,618.14514,671.3200073242188,68.1500244140625,0.0
2016-04-13,607.6799926757812,616.8099975585938,605.2899780273438,614.8200073242188,614.8200073242188,4228300,AMZN,620.4075,670.9000244140625,56.08001708984375,0.0
2016-04-19,637.1400146484375,638.010009765625,620.7999877929688,627.9000244140625,627.9000244140625,4055900,AMZN,638.06775,703.0700073242188,75.16998291015625,0.0
2016-04-22,624.469970703125,628.25,611.5599975585938,620.5,620.5,5083900,AMZN,648.499,709.9199829101562,89.41998291015625,0.0
2016-05-17,709.9000244140625,714.469970703125,693.9099731445312,695.27001953125,695.27001953125,5121400,AMZN,729.60187,726.6400146484375,31.3699951171875,0.0
2016-06-08,726.4000244140625,729.4199829101562,721.5999755859375,726.6400146484375,726.6400146484375,2223400,AMZN,751.0761,715.5999755859375,-11.0400390625,0.0
2016-06-10,722.3499755859375,724.97998046875,714.2100219726562,717.9099731445312,717.9099731445312,3425700,AMZN,752.786,725.6799926757812,7.77001953125,0.0
2016-06-15,722.0,722.5599975585938,713.3499755859375,714.260009765625,714.260009765625,2709400,AMZN,749.9446,736.5700073242188,22.30999755859375,0.0
2016-06-28,700.0,708.0,698.1699829101562,707.9500122070312,707.9500122070312,4037000,AMZN,735.89484,745.719970703125,37.76995849609375,0.0
2016-07-11,750.0,755.9000244140625,747.0,753.780029296875,753.780029296875,3195300,AMZN,757.60474,767.739990234375,13.9599609375,0.0
2016-07-12,756.8599853515625,757.3400268554688,740.3300170898438,748.2100219726562,748.2100219726562,5623700,AMZN,762.9412,760.5800170898438,12.3699951171875,0.0
2016-08-02,763.8099975585938,765.010009765625,757.02001953125,760.5800170898438,760.5800170898438,3603300,AMZN,780.3309,762.4500122070312,1.8699951171875,0.0
2016-08-09,767.3900146484375,772.5999755859375,766.9000244140625,768.3099975585938,768.3099975585938,1876100,AMZN,790.83734,767.5800170898438,-0.72998046875,0.0
2016-08-23,763.3099975585938,764.7000122070312,761.0,762.4500122070312,762.4500122070312,1524100,AMZN,794.2851,761.0900268554688,-1.3599853515625,0.0
2016-08-29,768.719970703125,774.97998046875,768.5999755859375,771.2899780273438,771.2899780273438,2198600,AMZN,792.28687,780.219970703125,8.92999267578125,0.0
2016-08-31,766.5999755859375,769.6400146484375,764.0,769.1599731445312,769.1599731445312,1633800,AMZN,794.3014,804.7000122070312,35.5400390625,0.0
2016-09-02,774.1099853515625,776.0,771.7000122070312,772.4400024414062,772.4400024414062,2181800,AMZN,796.8442,799.1599731445312,26.719970703125,0.0
2016-09-15,762.0,770.8699951171875,757.5800170898438,769.6900024414062,769.6900024414062,3034000,AMZN,800.74005,841.6599731445312,71.969970703125,0.0
2016-09-20,776.0,781.3699951171875,776.0,780.219970703125,780.219970703125,1937200,AMZN,801.8199,831.0,50.780029296875,0.0
2016-09-22,794.27001953125,805.8900146484375,794.27001953125,804.7000122070312,804.7000122070312,4078900,AMZN,807.6966,829.280029296875,24.58001708984375,0.0
2016-09-23,803.1300048828125,807.75,802.1199951171875,805.75,805.75,2353500,AMZN,812.644,822.9600219726562,17.21002197265625,0.0
2016-09-26,801.7999877929688,805.9299926757812,797.1500244140625,799.1599731445312,799.1599731445312,2651400,AMZN,817.3875,812.9500122070312,13.7900390625,0.0
2016-09-28,818.0,830.1400146484375,817.030029296875,828.719970703125,828.719970703125,4422100,AMZN,828.42487,817.6900024414062,0.0,11.02996826171875
2016-09-29,828.260009765625,837.5,824.6300048828125,829.0499877929688,829.0499877929688,4922200,AMZN,835.1784,810.3200073242188,-18.72998046875,0.0
2016-09-30,832.6099853515625,839.9500122070312,832.4000244140625,837.3099975585938,837.3099975585938,4430600,AMZN,842.2512,818.989990234375,-18.32000732421875,0.0
2016-10-05,838.0,845.6699829101562,836.1199951171875,844.3599853515625,844.3599853515625,3469100,AMZN,859.86975,822.5900268554688,-21.76995849609375,0.0
2016-10-10,843.25,845.2000122070312,840.27001953125,841.7100219726562,841.7100219726562,1827100,AMZN,871.08954,789.8200073242188,-51.8900146484375,0.0
2016-10-21,809.3599853515625,819.4199829101562,809.0,818.989990234375,818.989990234375,2793000,AMZN,855.2112,739.010009765625,-79.97998046875,0.0
2016-10-24,824.9500122070312,838.2999877929688,822.2100219726562,838.0900268554688,838.0900268554688,4060900,AMZN,854.3371,719.0700073242188,-119.02001953125,0.0
2016-10-25,839.2999877929688,843.0900268554688,833.219970703125,835.1799926757812,835.1799926757812,3248400,AMZN,855.4564,743.239990234375,-91.94000244140625,0.0
2016-10-28,782.0,789.489990234375,774.6099853515625,776.3200073242188,776.3200073242188,10841100,AMZN,853.3831,760.1599731445312,-16.1600341796875,0.0
2016-11-02,783.9299926757812,784.75,763.5499877929688,765.5599975585938,765.5599975585938,5026500,AMZN,835.2502,780.1199951171875,14.55999755859375,0.0
2016-11-04,762.7899780273438,766.0,753.22998046875,755.0499877929688,755.0499877929688,5122100,AMZN,820.1851,766.77001953125,11.72003173828125,0.0
2016-11-09,764.0,777.5,760.0900268554688,771.8800048828125,771.8800048828125,8562900,AMZN,809.37115,743.6500244140625,-28.22998046875,0.0
2016-11-11,735.72998046875,743.260009765625,728.9000244140625,739.010009765625,739.010009765625,6622800,AMZN,799.67035,759.3599853515625,20.3499755859375,0.0
2016-11-28,776.989990234375,777.0,764.239990234375,766.77001953125,766.77001953125,4438800,AMZN,800.1398,766.0,-0.77001953125,0.0
2016-12-08,771.8699951171875,773.7899780273438,765.1900024414062,767.3300170898438,767.3300170898438,3189600,AMZN,790.39233,749.8699951171875,-17.46002197265625,0.0
2016-12-09,770.0,770.25,765.3400268554688,768.6599731445312,768.6599731445312,2470900,AMZN,791.78906,753.6699829101562,-14.989990234375,0.0
2016-12-20,768.6500244140625,774.3900146484375,767.7100219726562,771.219970703125,771.219970703125,2703600,AMZN,796.66656,813.6400146484375,42.4200439453125,0.0
2016-12-23,764.5499877929688,766.5,757.989990234375,760.5900268554688,760.5900268554688,1981600,AMZN,797.2482,807.47998046875,46.88995361328125,0.0
2016-12-28,776.25,780.0,770.5,772.1300048828125,772.1300048828125,3301000,AMZN,798.01306,808.3300170898438,36.20001220703125,0.0
2016-12-29,772.4000244140625,773.4000244140625,760.8499755859375,765.1500244140625,765.1500244140625,3158300,AMZN,798.5332,817.8800048828125,52.72998046875,0.0
2017-01-03,757.9199829101562,758.760009765625,747.7000122070312,753.6699829101562,753.6699829101562,3521100,AMZN,796.19995,836.52001953125,82.85003662109375,0.0
2017-01-11,793.6599731445312,799.5,789.510009765625,799.02001953125,799.02001953125,2992800,AMZN,810.89386,839.9500122070312,40.92999267578125,0.0
2017-01-25,825.7899780273438,837.4199829101562,825.2899780273438,836.52001953125,836.52001953125,3922600,AMZN,846.665,842.7000122070312,6.17999267578125,0.0
2017-02-01,829.2100219726562,833.780029296875,824.9400024414062,832.3499755859375,832.3499755859375,3850200,AMZN,861.1172,852.1900024414062,19.84002685546875,0.0
2017-02-08,812.6900024414062,821.47998046875,812.5,819.7100219726562,819.7100219726562,2858000,AMZN,853.866,848.9099731445312,29.199951171875,0.0
2017-02-23,857.5700073242188,860.8599853515625,848.0,852.1900024414062,852.1900024414062,3462000,AMZN,877.7856,853.4199829101562,1.22998046875,0.0
2017-03-01,853.0499877929688,854.8300170898438,849.010009765625,853.0800170898438,853.0800170898438,2760100,AMZN,882.73193,848.0599975585938,-5.02001953125,0.0
2017-03-06,845.22998046875,848.489990234375,841.1199951171875,846.6099853515625,846.6099853515625,2610400,AMZN,883.61847,846.8200073242188,0.21002197265625,0.0
2017-03-08,848.0,853.0700073242188,846.7899780273438,850.5,850.5,2286500,AMZN,882.8803,874.3200073242188,23.82000732421875,0.0
2017-03-09,851.0,856.4000244140625,850.3099975585938,853.0,853.0,2048200,AMZN,883.1126,876.3400268554688,23.34002685546875,0.0
2017-03-30,874.9500122070312,877.0599975585938,871.6599731445312,876.3400268554688,876.3400268554688,2762700,AMZN,887.72876,898.530029296875,22.19000244140625,0.0
2017-03-31,877.0,890.3499755859375,876.6500244140625,886.5399780273438,886.5399780273438,3957600,AMZN,892.5441,907.4099731445312,20.8699951171875,0.0
2017-04-13,891.4500122070312,894.969970703125,884.489990234375,884.6699829101562,884.6699829101562,3174600,AMZN,935.89404,934.1500244140626,49.480041503906364,0.0
2017-04-20,899.7000122070312,905.3200073242188,896.2899780273438,902.0599975585938,902.0599975585938,2814400,AMZN,936.7941,947.6199951171876,45.559997558593864,0.0
2017-04-26,910.2999877929688,915.75,907.5599975585938,909.2899780273438,909.2899780273438,2608900,AMZN,940.2558,944.760009765625,35.47003173828125,0.0
2017-05-03,946.0,946.0,935.9000244140625,941.030029296875,941.030029296875,3582700,AMZN,963.68866,980.3499755859375,39.3199462890625,0.0
2017-05-05,940.52001953125,940.7899780273438,930.2999877929688,934.1500244140625,934.1500244140625,2866400,AMZN,971.31757,995.7800292968751,61.630004882812614,0.0
2017-05-15,958.72998046875,963.1500244140625,956.0599975585938,957.969970703125,957.969970703125,4270600,AMZN,987.42535,1002.9999999999999,45.030029296874886,0.0
2017-05-23,975.02001953125,975.2000122070312,966.8499755859375,971.5399780273438,971.5399780273438,2415600,AMZN,998.4113,976.469970703125,4.92999267578125,0.0
2017-05-26,995.0,998.6500244140625,989.25,995.780029296875,995.780029296875,3469200,AMZN,1011.19916,995.1699829101564,-0.6100463867186363,0.0
2017-06-01,998.5900268554688,998.989990234375,991.3699951171875,995.9500122070312,995.9500122070312,2454800,AMZN,1025.5094,1001.2999877929686,5.349975585937386,0.0
2017-06-12,967.0,975.9500122070312,945.0,964.9099731445312,964.9099731445312,9447200,AMZN,1038.5405,953.6599731445311,-11.250000000000114,0.0
2017-06-13,977.989990234375,984.5,966.0999755859375,980.7899780273438,980.7899780273438,4580000,AMZN,1034.1147,971.4000244140625,-9.38995361328125,0.0
2017-06-15,958.7000122070312,965.72998046875,950.8599853515625,964.1699829101562,964.1699829101562,5373900,AMZN,1025.0641,978.760009765625,14.59002685546875,0.0
2017-06-16,996.0,999.75,982.0,987.7100219726562,987.7100219726562,11472700,AMZN,1022.75433,996.469970703125,8.75994873046875,0.0
2017-06-19,1017.0,1017.0,989.9000244140625,995.1699829101562,995.1699829101562,5043400,AMZN,1023.6135,994.1300048828125,-1.03997802734375,0.0
2017-06-20,998.0,1004.8800048828125,992.02001953125,992.5900268554688,992.5900268554688,4076800,AMZN,1025.4453,1006.5100097656251,13.919982910156364,0.0
2017-06-21,998.7000122070312,1002.719970703125,992.6500244140625,1002.22998046875,1002.22998046875,2922500,AMZN,1027.8402,1000.6300048828125,-1.5999755859375,0.0
2017-06-27,990.6900024414062,998.7999877929688,976.0,976.780029296875,976.780029296875,3782400,AMZN,1035.9507,1026.8699951171875,50.0899658203125,0.0
2017-07-03,972.7899780273438,974.489990234375,951.0,953.6599731445312,953.6599731445312,2909100,AMZN,1024.8665,1039.8699951171875,86.21002197265625,0.0
2017-07-05,961.530029296875,975.0,955.25,971.4000244140625,971.4000244140625,3653000,AMZN,1020.4735,1052.800048828125,81.4000244140625,0.0
2017-07-06,964.6599731445312,974.4000244140625,959.02001953125,965.1400146484375,965.1400146484375,3259600,AMZN,1016.4825,1046.0,80.8599853515625,0.0
2017-07-17,1004.6900024414062,1014.75,1003.8099975585938,1010.0399780273438,1010.0399780273438,3712600,AMZN,1032.0972,992.2700195312501,-17.769958496093636,0.0
2017-07-25,1038.050048828125,1043.3299560546875,1032.47998046875,1039.8699951171875,1039.8699951171875,2447600,AMZN,1062.1538,982.7399902343751,-57.130004882812386,0.0
2017-08-01,996.1099853515625,1006.4000244140625,991.5800170898438,996.1900024414062,996.1900024414062,4572600,AMZN,1069.2051,966.9000244140625,-29.28997802734375,0.0
2017-08-03,999.469970703125,999.5,984.5900268554688,986.9199829101562,986.9199829101562,3255800,AMZN,1057.1141,952.4500122070312,-34.469970703125,0.0
2017-08-07,990.6500244140625,995.0,987.1400146484375,992.27001953125,992.27001953125,2676600,AMZN,1045.3433,946.02001953125,-46.25,0.0
2017-08-08,994.3499755859375,996.280029296875,985.7899780273438,989.8400268554688,989.8400268554688,2902800,AMZN,1040.9805,954.0599975585938,-35.780029296875,0.0
2017-08-11,960.0,970.3900146484375,951.3800048828125,967.989990234375,967.989990234375,3468000,AMZN,1025.4946,978.2499999999999,10.260009765624886,0.0
2017-08-16,981.6500244140625,986.4600219726562,973.219970703125,978.1799926757812,978.1799926757812,3132100,AMZN,1018.86926,979.469970703125,1.28997802734375,0.0
2017-08-30,958.4400024414062,969.4099731445312,956.9099731445312,967.5900268554688,967.5900268554688,2904600,AMZN,992.3216,964.6500244140626,-2.9400024414061363,0.0
2017-09-08,979.0999755859375,979.8800048828125,963.469970703125,965.9000244140625,965.9000244140625,2605300,AMZN,1007.10547,961.3499755859375,-4.550048828125,0.0
2017-10-02,964.0,967.3099975585938,952.1199951171875,959.1900024414062,959.1900024414062,2442900,AMZN,993.818,966.2999877929689,7.109985351562614,0.0
2017-10-10,996.6699829101562,997.9500122070312,980.0999755859375,987.2000122070312,987.2000122070312,3084900,AMZN,1010.5322,1105.280029296875,118.08001708984375,0.0
2017-10-17,1005.5900268554688,1011.469970703125,1004.3800048828125,1009.1300048828125,1009.1300048828125,2319700,AMZN,1034.9854,1123.1700439453125,114.0400390625,0.0
2017-10-23,986.72998046875,986.780029296875,962.5,966.2999877929688,966.2999877929688,3494100,AMZN,1035.9683,1129.1700439453125,162.87005615234375,0.0
2017-10-31,1109.0,1110.5400390625,1101.1199951171875,1105.280029296875,1105.280029296875,3477000,AMZN,1066.027,1139.489990234375,0.0,-34.2099609375
2017-11-03,1091.1500244140625,1112.6800537109375,1088.52001953125,1111.5999755859375,1111.5999755859375,3751500,AMZN,1112.7819,1195.8299560546875,84.22998046875,0.0
2017-11-08,1122.8199462890625,1135.5400390625,1119.1099853515625,1132.8800048828125,1132.8800048828125,2581500,AMZN,1145.034,1176.75,43.8699951171875,0.0
2017-11-09,1125.9599609375,1129.6199951171875,1115.77001953125,1129.1300048828125,1129.1300048828125,3732700,AMZN,1152.8264,1162.3499755859375,33.219970703125,0.0
2017-11-13,1123.0,1139.9000244140625,1122.3399658203125,1129.1700439453125,1129.1700439453125,2918400,AMZN,1163.8702,1141.5699462890625,12.39990234375,0.0
2017-11-15,1127.010009765625,1131.75,1121.6300048828125,1126.68994140625,1126.68994140625,3928700,AMZN,1170.4939,1159.7900390625,33.10009765625,0.0
2017-11-16,1130.1600341796875,1138.1600341796875,1130.050048828125,1137.2900390625,1137.2900390625,2213300,AMZN,1172.7615,1162.0,24.7099609375,0.0
2017-11-21,1132.8599853515625,1140.0,1128.199951171875,1139.489990234375,1139.489990234375,2479400,AMZN,1176.2784,1164.1300048828125,24.6400146484375,0.0
2017-11-27,1202.6600341796875,1213.4100341796875,1191.1500244140625,1195.8299560546875,1195.8299560546875,6744000,AMZN,1192.7571,1190.5799560546875,0.0,5.25
2017-11-29,1194.800048828125,1194.800048828125,1145.18994140625,1161.27001953125,1161.27001953125,9257500,AMZN,1210.1241,1177.6199951171875,16.3499755859375,0.0
2017-12-22,1172.0799560546875,1174.6199951171875,1167.8299560546875,1168.3599853515625,1168.3599853515625,1585100,AMZN,1223.2557,1295.0,126.6400146484375,0.0
2017-12-26,1168.3599853515625,1178.3199462890625,1160.550048828125,1176.760009765625,1176.760009765625,2005200,AMZN,1222.7811,1293.3199462890625,116.5599365234375,0.0
2018-01-05,1217.510009765625,1229.1400146484375,1210.0,1229.1400146484375,1229.1400146484375,3544700,AMZN,1236.1149,1417.6800537109375,188.5400390625,0.0
2018-01-09,1256.9000244140625,1259.3299560546875,1241.760009765625,1252.699951171875,1252.699951171875,3661300,AMZN,1254.4347,1450.8900146484375,198.1900634765625,0.0
2018-01-18,1293.949951171875,1304.5999755859375,1284.02001953125,1293.3199462890625,1293.3199462890625,4026900,AMZN,1322.8544,1350.5,57.1800537109375,0.0
2018-01-19,1312.0,1313.0,1292.989990234375,1294.5799560546875,1294.5799560546875,4578500,AMZN,1331.269,1339.5999755859375,45.02001953125,0.0
2018-01-22,1297.1700439453125,1327.449951171875,1296.6600341796875,1327.31005859375,1327.31005859375,4140100,AMZN,1338.9067,1386.22998046875,58.919921875,0.0
2018-01-24,1374.8199462890625,1388.1600341796875,1338.0,1357.510009765625,1357.510009765625,6807500,AMZN,1361.1837,1451.050048828125,93.5400390625,0.0
2018-02-23,1495.3399658203125,1500.0,1486.5,1500.0,1500.0,4418100,AMZN,1510.6946,1571.6800537109375,71.6800537109375,0.0
2018-03-02,1469.0999755859375,1501.050048828125,1455.010009765625,1500.25,1500.25,6587600,AMZN,1553.053,1495.56005859375,-4.68994140625,0.0
2018-03-05,1494.239990234375,1525.3800048828125,1481.0,1523.6099853515625,1523.6099853515625,5233900,AMZN,1554.8628,1555.8599853515625,32.25,0.0
2018-03-09,1563.5,1578.93994140625,1559.0799560546875,1578.8900146484375,1578.8900146484375,4534300,AMZN,1580.4081,1371.989990234375,-206.9000244140625,0.0
2018-03-12,1592.5999755859375,1605.3299560546875,1586.699951171875,1598.3900146484375,1598.3900146484375,5174200,AMZN,1592.2083,1392.050048828125,0.0,206.3399658203125
2018-03-21,1586.449951171875,1590.0,1563.1700439453125,1581.8599853515625,1581.8599853515625,4750800,AMZN,1630.8875,1448.5,-133.3599853515625,0.0
2018-03-23,1539.010009765625,1549.02001953125,1495.3599853515625,1495.56005859375,1495.56005859375,8006000,AMZN,1622.7312,1441.5,-54.06005859375,0.0
2018-04-12,1439.5,1452.1199951171875,1435.06005859375,1448.5,1448.5,3135000,AMZN,1476.0441,1572.0799560546875,123.5799560546875,0.0
2018-04-16,1445.0,1447.0,1427.47998046875,1441.5,1441.5,2808600,AMZN,1482.0894,1600.1400146484375,158.6400146484375,0.0
2018-04-18,1514.6500244140625,1533.800048828125,1504.1099853515625,1527.8399658203125,1527.8399658203125,5227500,AMZN,1500.932,1608.0,0.0,-80.1600341796875
2018-04-23,1546.68994140625,1548.0,1503.4100341796875,1517.8599853515625,1517.8599853515625,4465400,AMZN,1548.6833,1601.5400390625,83.6800537109375,0.0
2018-04-25,1458.0,1469.989990234375,1415.02001953125,1460.1700439453125,1460.1700439453125,6587300,AMZN,1556.1006,1587.280029296875,127.1099853515625,0.0
2018-04-30,1582.5,1596.0,1560.93994140625,1566.1300048828125,1566.1300048828125,5464100,AMZN,1576.9423,1585.4599609375,19.3299560546875,0.0
2018-05-03,1560.010009765625,1574.800048828125,1546.02001953125,1572.0799560546875,1572.0799560546875,4251900,AMZN,1606.4778,1603.0699462890625,30.989990234375,0.0
2018-05-11,1610.989990234375,1611.0999755859375,1597.8900146484375,1602.9100341796875,1602.9100341796875,2263900,AMZN,1645.8654,1665.27001953125,62.3599853515625,0.0
2018-05-14,1604.0,1611.1800537109375,1600.050048828125,1601.5400390625,1601.5400390625,2509500,AMZN,1650.4424,1696.3499755859375,94.8099365234375,0.0
2018-05-17,1580.56005859375,1594.0400390625,1573.0,1581.760009765625,1581.760009765625,2147600,AMZN,1649.2085,1683.989990234375,102.22998046875,0.0
2018-05-18,1581.3299560546875,1583.5899658203125,1572.0999755859375,1574.3699951171875,1574.3699951171875,2642600,AMZN,1646.6957,1689.1199951171875,114.75,0.0
2018-05-23,1571.050048828125,1601.8599853515625,1566.3399658203125,1601.8599853515625,1601.8599853515625,3361900,AMZN,1641.632,1723.8599853515625,122.0,0.0
2018-05-24,1598.030029296875,1608.239990234375,1588.3800048828125,1603.0699462890625,1603.0699462890625,3430000,AMZN,1642.1392,1715.969970703125,112.9000244140625,0.0
2018-06-11,1681.510009765625,1694.239990234375,1680.5899658203125,1689.1199951171875,1689.1199951171875,2335500,AMZN,1725.5176,1713.780029296875,24.6600341796875,0.0
2018-06-14,1713.47998046875,1724.800048828125,1708.8699951171875,1723.8599853515625,1723.8599853515625,3174400,AMZN,1745.6464,1710.6300048828125,-13.22998046875,0.0
2018-06-18,1706.260009765625,1726.739990234375,1702.56005859375,1723.7900390625,1723.7900390625,3107700,AMZN,1757.2317,1743.0699462890625,19.2799072265625,0.0
2018-06-26,1672.3699951171875,1701.5699462890625,1663.3399658203125,1691.0899658203125,1691.0899658203125,4386600,AMZN,1773.4535,1842.9200439453125,151.830078125,0.0
2018-07-06,1696.0,1715.27001953125,1691.6700439453125,1710.6300048828125,1710.6300048828125,2650300,AMZN,1756.2993,1817.27001953125,106.6400146484375,0.0
2018-07-13,1803.9300537109375,1815.300048828125,1795.22998046875,1813.030029296875,1813.030029296875,4383200,AMZN,1794.2886,1823.2900390625,0.0,-10.260009765625
2018-07-16,1821.949951171875,1841.949951171875,1814.449951171875,1822.489990234375,1822.489990234375,5466200,AMZN,1810.0638,1847.7499999999998,0.0,-25.260009765624773
2018-07-26,1839.0,1844.6800537109375,1804.5,1808.0,1808.0,9924400,AMZN,1880.1211,1886.52001953125,78.52001953125,0.0
2018-07-30,1827.3299560546875,1829.5,1766.02001953125,1779.219970703125,1779.219970703125,6562300,AMZN,1883.5056,1876.7099609375,97.489990234375,0.0
2018-08-03,1837.739990234375,1841.0,1821.5,1823.2900390625,1823.2900390625,3460500,AMZN,1868.7264,1905.3900146484375,82.0999755859375,0.0
2018-08-15,1909.550048828125,1916.2099609375,1869.7900390625,1882.6199951171875,1882.6199951171875,7700700,AMZN,1937.226,1958.31005859375,75.6900634765625,0.0
2018-08-16,1903.93994140625,1905.0,1883.550048828125,1886.52001953125,1886.52001953125,3957100,AMZN,1943.3245,1952.0699462890625,65.5499267578125,0.0
2018-08-21,1880.0,1897.75,1874.4100341796875,1883.4200439453125,1883.4200439453125,3105600,AMZN,1946.4574,1990.0,106.5799560546875,0.0
2018-08-24,1910.510009765625,1916.010009765625,1902.5400390625,1905.3900146484375,1905.3900146484375,2800900,AMZN,1950.8716,1908.0300292968748,2.6400146484372726,0.0
2018-08-27,1915.0,1927.699951171875,1909.280029296875,1927.6800537109375,1927.6800537109375,3569000,AMZN,1954.822,1941.0500488281252,13.369995117187727,0.0
2018-09-07,1938.7099609375,1975.199951171875,1937.3499755859375,1952.0699462890625,1952.0699462890625,4892600,AMZN,2041.91,2003.0,50.9300537109375,0.0
2018-09-11,1928.27001953125,1988.8800048828125,1917.0,1987.1500244140625,1987.1500244140625,5033600,AMZN,2035.8198,1971.31005859375,-15.8399658203125,0.0
2018-09-17,1954.72998046875,1956.8199462890625,1887.4100341796875,1908.030029296875,1908.030029296875,7050200,AMZN,2031.24,1864.4200439453125,-43.6099853515625,0.0
2018-09-18,1918.6500244140625,1958.199951171875,1915.43994140625,1941.050048828125,1941.050048828125,4268700,AMZN,2024.8884,1870.3199462890625,-70.7301025390625,0.0
2018-09-20,1938.5799560546875,1955.0,1932.25,1944.300048828125,1944.300048828125,3154900,AMZN,2011.8069,1719.3599853515625,-224.9400634765625,0.0
2018-09-27,1993.239990234375,2016.1600341796875,1988.5799560546875,2012.97998046875,2012.97998046875,4329400,AMZN,2006.5636,1770.719970703125,0.0,242.260009765625
2018-10-17,1842.7900390625,1845.0,1807.0,1831.72998046875,1831.72998046875,5295200,AMZN,1868.4031,1755.489990234375,-76.239990234375,0.0
2018-10-18,1821.489990234375,1830.1500244140625,1767.8699951171875,1770.719970703125,1770.719970703125,5874000,AMZN,1862.7665,1754.9100341796875,-15.8099365234375,0.0
